 5.8459e-08(-9.6458e-01) 2.1226e-04(2.3339e-04) 2.1221e-02(-4.6687e-06) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -2.0195e-01(-9.6268e-02) 2.7679e-05(-2.1148e-05) -2.1189e-03(-4.4435e-03)
 4.9122e-08(-8.8419e-01) 2.1228e-04(2.5461e-04) 2.1222e-02(-5.0934e-06) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.9844e-01(-1.0067e-01) 3.2973e-05(-1.8652e-05) -2.4174e-03(-4.7634e-03)
 4.1855e-08(-8.1618e-01) 2.1229e-04(2.7583e-04) 2.1222e-02(-5.5181e-06) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.9471e-01(-1.0512e-01) 3.8463e-05(-1.5121e-05) -2.7345e-03(-5.0636e-03)
 3.6090e-08(-7.5788e-01) 2.1231e-04(2.9706e-04) 2.1223e-02(-5.9429e-06) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.9077e-01(-1.0953e-01) 4.4092e-05(-1.0511e-05) -3.0687e-03(-5.3430e-03)
 3.1438e-08(-7.0736e-01) 2.1233e-04(3.1829e-04) 2.1223e-02(-6.3678e-06) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.8665e-01(-1.1387e-01) 4.9803e-05(-4.7869e-06) -3.4183e-03(-5.6011e-03)
 2.7631e-08(-6.6315e-01) 2.1235e-04(3.3952e-04) 2.1224e-02(-6.7927e-06) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.8234e-01(-1.1810e-01) 5.5538e-05(2.0775e-06) -3.7818e-03(-5.8371e-03)
 2.4476e-08(-6.2414e-01) 2.1237e-04(3.6075e-04) 2.1225e-02(-7.2178e-06) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.7789e-01(-1.2220e-01) 6.1239e-05(1.0102e-05) -4.1576e-03(-6.0508e-03)
 2.1832e-08(-5.8946e-01) 2.1239e-04(3.8198e-04) 2.1225e-02(-7.6429e-06) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.7329e-01(-1.2614e-01) 6.6849e-05(1.9297e-05) -4.5441e-03(-6.2417e-03)
 1.9594e-08(-5.5844e-01) 2.1242e-04(4.0322e-04) 2.1226e-02(-8.0681e-06) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.6858e-01(-1.2990e-01) 7.2311e-05(2.9670e-05) -4.9399e-03(-6.4096e-03)
 1.7684e-08(-5.3052e-01) 2.1244e-04(4.2446e-04) 2.1227e-02(-8.4934e-06) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.6376e-01(-1.3348e-01) 7.7570e-05(4.1217e-05) -5.3433e-03(-6.5544e-03)
 1.6040e-08(-5.0525e-01) 2.1247e-04(4.4570e-04) 2.1228e-02(-8.9188e-06) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.5885e-01(-1.3686e-01) 8.2569e-05(5.3933e-05) -5.7530e-03(-6.6762e-03)
 1.4615e-08(-4.8229e-01) 2.1249e-04(4.6694e-04) 2.1229e-02(-9.3443e-06) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.5386e-01(-1.4005e-01) 8.7258e-05(6.7803e-05) -6.1675e-03(-6.7751e-03)
 1.3372e-08(-4.6132e-01) 2.1252e-04(4.8819e-04) 2.1230e-02(-9.7699e-06) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.4881e-01(-1.4303e-01) 9.1585e-05(8.2810e-05) -6.5855e-03(-6.8513e-03)
 1.2280e-08(-4.4210e-01) 2.1255e-04(5.0944e-04) 2.1231e-02(-1.0196e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.4372e-01(-1.4582e-01) 9.5501e-05(9.8929e-05) -7.0058e-03(-6.9050e-03)
 1.1318e-08(-4.2441e-01) 2.1258e-04(5.3069e-04) 2.1232e-02(-1.0621e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.3858e-01(-1.4839e-01) 9.8958e-05(1.1614e-04) -7.4270e-03(-6.9366e-03)
 1.0464e-08(-4.0809e-01) 2.1262e-04(5.5194e-04) 2.1233e-02(-1.1047e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.3343e-01(-1.5077e-01) 1.0191e-04(1.3440e-04) -7.8480e-03(-6.9464e-03)
 9.7031e-09(-3.9298e-01) 2.1265e-04(5.7320e-04) 2.1234e-02(-1.1474e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.2826e-01(-1.5294e-01) 1.0432e-04(1.5368e-04) -8.2677e-03(-6.9349e-03)
 9.0224e-09(-3.7894e-01) 2.1268e-04(5.9447e-04) 2.1235e-02(-1.1900e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.2309e-01(-1.5492e-01) 1.0615e-04(1.7394e-04) -8.6851e-03(-6.9026e-03)
 8.4109e-09(-3.6587e-01) 2.1272e-04(6.1573e-04) 2.1236e-02(-1.2326e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.1792e-01(-1.5670e-01) 1.0735e-04(1.9515e-04) -9.0992e-03(-6.8500e-03)
 7.8595e-09(-3.5368e-01) 2.1276e-04(6.3700e-04) 2.1238e-02(-1.2753e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.1278e-01(-1.5829e-01) 1.0790e-04(2.1725e-04) -9.5091e-03(-6.7776e-03)
 7.3606e-09(-3.4227e-01) 2.1280e-04(6.5828e-04) 2.1239e-02(-1.3179e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.0765e-01(-1.5970e-01) 1.0775e-04(2.4021e-04) -9.9138e-03(-6.6861e-03)
 6.9078e-09(-3.3157e-01) 2.1284e-04(6.7955e-04) 2.1240e-02(-1.3606e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.0255e-01(-1.6092e-01) 1.0688e-04(2.6397e-04) -1.0313e-02(-6.5760e-03)
 6.4955e-09(-3.2153e-01) 2.1288e-04(7.0083e-04) 2.1242e-02(-1.4033e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -9.7494e-02(-1.6197e-01) 1.0527e-04(2.8850e-04) -1.0705e-02(-6.4480e-03)
 6.1190e-09(-3.1207e-01) 2.1292e-04(7.2212e-04) 2.1243e-02(-1.4461e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -9.2478e-02(-1.6284e-01) 1.0289e-04(3.1372e-04) -1.1089e-02(-6.3027e-03)
 5.7743e-09(-3.0315e-01) 2.1297e-04(7.4341e-04) 2.1245e-02(-1.4888e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -8.7513e-02(-1.6356e-01) 9.9706e-05(3.3960e-04) -1.1466e-02(-6.1408e-03)
 5.4580e-09(-2.9473e-01) 2.1301e-04(7.6470e-04) 2.1246e-02(-1.5315e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -8.2602e-02(-1.6410e-01) 9.5713e-05(3.6608e-04) -1.1834e-02(-5.9630e-03)
 5.1669e-09(-2.8677e-01) 2.1306e-04(7.8600e-04) 2.1248e-02(-1.5743e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -7.7750e-02(-1.6450e-01) 9.0891e-05(3.9311e-04) -1.2193e-02(-5.7699e-03)
 4.8986e-09(-2.7922e-01) 2.1311e-04(8.0731e-04) 2.1249e-02(-1.6171e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -7.2964e-02(-1.6474e-01) 8.5226e-05(4.2063e-04) -1.2541e-02(-5.5623e-03)
 4.6506e-09(-2.7206e-01) 2.1316e-04(8.2862e-04) 2.1251e-02(-1.6599e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -6.8246e-02(-1.6484e-01) 7.8708e-05(4.4859e-04) -1.2880e-02(-5.3408e-03)
 4.4210e-09(-2.6526e-01) 2.1321e-04(8.4993e-04) 2.1253e-02(-1.7028e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -6.3601e-02(-1.6480e-01) 7.1328e-05(4.7693e-04) -1.3208e-02(-5.1063e-03)
 4.2079e-09(-2.5879e-01) 2.1326e-04(8.7125e-04) 2.1254e-02(-1.7456e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -5.9033e-02(-1.6463e-01) 6.3082e-05(5.0559e-04) -1.3525e-02(-4.8595e-03)
 4.0100e-09(-2.5263e-01) 2.1331e-04(8.9257e-04) 2.1256e-02(-1.7885e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -5.4545e-02(-1.6432e-01) 5.3969e-05(5.3452e-04) -1.3830e-02(-4.6011e-03)
 3.8256e-09(-2.4675e-01) 2.1337e-04(9.1390e-04) 2.1258e-02(-1.8314e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -5.0140e-02(-1.6390e-01) 4.3985e-05(5.6368e-04) -1.4124e-02(-4.3318e-03)
 3.6537e-09(-2.4114e-01) 2.1342e-04(9.3524e-04) 2.1260e-02(-1.8743e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -4.5822e-02(-1.6336e-01) 3.3137e-05(5.9299e-04) -1.4405e-02(-4.0524e-03)
 3.4931e-09(-2.3579e-01) 2.1348e-04(9.5658e-04) 2.1262e-02(-1.9172e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -4.1592e-02(-1.6270e-01) 2.1428e-05(6.2243e-04) -1.4675e-02(-3.7637e-03)
 3.3429e-09(-2.3066e-01) 2.1354e-04(9.7793e-04) 2.1264e-02(-1.9602e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -3.7452e-02(-1.6194e-01) 8.8638e-06(6.5192e-04) -1.4932e-02(-3.4663e-03)
 3.2022e-09(-2.2575e-01) 2.1360e-04(9.9928e-04) 2.1265e-02(-2.0032e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -3.3406e-02(-1.6109e-01) -4.5445e-06(6.8144e-04) -1.5177e-02(-3.1611e-03)
 3.0701e-09(-2.2105e-01) 2.1366e-04(1.0206e-03) 2.1268e-02(-2.0462e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -2.9453e-02(-1.6014e-01) -1.8789e-05(7.1092e-04) -1.5410e-02(-2.8486e-03)
 2.9461e-09(-2.1654e-01) 2.1372e-04(1.0420e-03) 2.1270e-02(-2.0892e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -2.5596e-02(-1.5910e-01) -3.3856e-05(7.4033e-04) -1.5630e-02(-2.5296e-03)
 2.8294e-09(-2.1221e-01) 2.1378e-04(1.0634e-03) 2.1272e-02(-2.1323e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -2.1835e-02(-1.5798e-01) -4.9735e-05(7.6963e-04) -1.5838e-02(-2.2046e-03)
 2.7196e-09(-2.0805e-01) 2.1385e-04(1.0847e-03) 2.1274e-02(-2.1754e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.8171e-02(-1.5678e-01) -6.6412e-05(7.9878e-04) -1.6034e-02(-1.8745e-03)
 2.6160e-09(-2.0404e-01) 2.1391e-04(1.1061e-03) 2.1276e-02(-2.2185e-05) 1.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) 0.0000e+00(0.0000e+00) -1.4603e-02(-1.5551e-01) -8.3875e-05(8.2774e-04) -1.6217e-02(-1.5395e-03)
